NORAD_CAT_ID_1_label0,DSE_1_label0,NORAD_CAT_ID_2_label0,DSE_2_label0,TCA_label0,TCA_RANGE_label0,TCA_RELATIVE_SPEED_label0,DILUTION_label0,OBJECT_NAME_1_label0,OBJECT_1_Active_label0,OBJECT_2_Active_label0,Activity_Status_label0,OBJECT_ID_label0,OBJECT_TYPE_label0,OWNER_label0,LAUNCH_DATE_label0,LAUNCH_SITE_label0,PERIOD_label0,INCLINATION_label0,APOGEE_label0,PERIGEE_label0,ORBIT_TYPE_label0,OBJECT_ID_2_label0,OBJECT_TYPE_2_label0,OWNER_2_label0,LAUNCH_DATE_2_label0,LAUNCH_SITE_2_label0,PERIOD_2_label0,INCLINATION_2_label0,APOGEE_2_label0,PERIGEE_2_label0,ORBIT_TYPE_2_label0,__joinsource_column_name__
0.22775816762159892,0.02865862633571048,-0.049996683186563355,-0.010559023327839142,-0.035917134326821386,-21.974993268001853,-0.007478990585943961,-25.767632086658406,0.016227781672300285,-0.325233893365465,-0.04142521961616073,-0.023539815483359882,-0.03611700180030675,-0.030197078233208312,0.04818452026551254,-0.027437957435848242,0.14985168855036665,0.03902409335034825,-0.6239914464893661,-0.03397990342669811,0.00750435685399203,0.06395740817148658,0.02128356565861464,-0.019627187008494352,0.8119402745642982,0.12245873451198393,0.04912049950432392,0.0014201710084564385,-0.009548174191247415,0.02350707801638894,0.04285090189731179,-0.04195025229785898,1021
-0.03820011209106634,-0.009879570005438154,-0.08971468463993167,-0.06964077135069313,0.006826056021938991,-22.472071033468858,0.003753064478256657,-23.44629282137645,0.01360492400952085,-0.3561625244792893,-0.016696228934264784,0.028299297371393136,-0.021419351115348043,-0.05918024940060202,0.015720013972145428,-0.09965945477227901,0.056685555465741944,-0.2003109035610147,-0.4362216643028807,-0.038778588380033216,0.011966301118879755,-0.00490902927630056,0.052208522260501204,-0.00839582299115303,-0.04516032731732556,0.05333600341980097,-0.020878444729923284,-0.1277314621332083,-0.11446252299232504,-0.03542248363701774,0.043272548941284586,0.007414403340213482,1712
0.43634280500844014,-0.04995095970463126,-0.030091003932324584,-0.00875759294130843,-0.0028390717911092114,-21.601468870174774,-0.04933102543389622,-26.187445179661488,0.019615812411058337,-0.3511923595370193,0.006019915909289906,-0.008071630530850834,0.019060254106708686,-0.03693183523598362,0.08880361974867107,0.07466135490762554,0.12830715641459303,0.20386408307586013,0.0036009521012725677,7.458828746803375E-4,0.015862087756285483,-0.02616458640904242,0.04209143276779225,0.026068428463797935,0.0016464062713467801,0.06253489073373779,-0.003673934143008213,-0.061089815669643735,-0.06075815779812953,-0.02624580393834123,-0.02022031568341497,0.007829056245817867,825
0.21722012889255243,0.03211637337148687,0.01923045700678359,-0.04435043995483046,-0.0031836495134582683,-22.00663386971745,-0.006357113676585549,-25.662765465598238,0.027867811551727115,-0.4211698520794019,0.026966211253376466,-0.02614531432081396,0.005536398607468619,0.02991512796625985,-0.01166597823736836,-0.0324388165742201,0.11666808244191945,0.012043101771319828,-0.4944674504728491,0.060113939377910104,0.018678527070719153,2.1741657216012265E-4,-0.00841225877718956,-0.019678349909847636,0.7755762430722206,0.12936990903209902,-0.025809046414417294,-0.07080102047939513,-0.04361772355579407,-0.03686983146047042,-0.02223592471441175,0.05010717110104679,378
-0.0780032919832475,0.002268610881642985,-0.03883151666691002,-0.04091387042725102,-0.014174865084362784,-22.426597633781792,-0.09084857292965287,-23.662974842265996,-0.04615863993430907,-0.3121744494277419,-0.0026812695668662337,0.0032324379152145577,0.027817647546833243,0.00402883104613136,0.03866900514154697,-0.09086886314869291,0.19799787022155657,-0.283287470416378,-0.42877000806475385,-0.03586585096618949,-0.004945707575509078,0.035055068436474025,5.446370907577286E-4,0.0883445762966494,0.040972883522529153,-0.04442233496098535,0.011891484578312465,-0.006363010322798509,-0.17766003397332222,-0.05474314181227485,-0.012777970341821545,-0.01180846549955561,528
0.06708199809106093,-0.09086785637353145,0.03559784830032652,0.1284633036302807,0.015837473845877754,-19.1057872555571,-0.02316327278723366,-32.371477390574604,-0.16990873816990426,-0.531913189349207,0.18470500486866837,0.017071345522551518,-0.047571941052236735,-0.06843073216753115,0.20480843632010207,0.1333769734350083,0.09650183879570513,1.0119163235928583,1.111791267077489,1.2704432400467203,0.25068709422456076,0.02547742074284687,0.23061261273707717,0.06408353748810387,-0.13299862377333663,0.06493840347568793,0.0953915964018925,-0.23692439057866532,0.009766150658677957,0.3254819678258634,-0.044086003999102334,0.06552479468918904,1595
0.030446177417388223,0.03867174395705497,0.007298539776739594,-0.037459939173436464,0.018392523878160386,-22.240008504276474,0.00877571106949575,-25.263704631793853,0.010781043170920592,-0.39150823941672275,1.2443135889609526E-4,-0.0077946852333730735,-0.03225589289910958,-0.021712797388147968,0.03831615917333698,0.015165721798727619,0.06582650807080406,-0.05980913905225829,-0.5338141468350229,-0.02353529024467329,0.0020271999906078596,0.008507323322312774,0.05496821923934187,0.02037550962434604,0.9201532463234829,-0.03832558803889964,-0.0015297142776753271,0.04157076865633708,0.009374420489189345,-0.03718702807436033,-0.06386037316749311,0.04702433592859023,1884
0.53585975393884,0.01637880996810459,0.005651336362218968,0.0407153085738836,-0.009221725493118595,-21.711438119731525,0.028317139029132,-26.166342265355905,-0.028826339893869037,-0.3925319076114961,-0.014212647603114002,0.03161471608392093,-0.01920165826206069,-0.025217879397375274,0.04618581815039505,-0.05688805435283981,0.1662775609318823,0.20966446815810758,-0.10929982322670426,0.06270781294156136,-0.0379375538564955,-0.05319471551954609,-0.045854728327227035,0.011624560484689583,-0.007064241560474206,0.18275672946316518,0.015086831282931226,-0.016086059033228566,-0.17637627834906294,0.09398452871934924,-0.007599324154144928,0.020052597180487908,351
-0.00334234743936389,0.001538925603307817,-0.009564736512128557,-0.07145469836365972,0.004751802188518212,-22.382784451360653,0.00470625753311817,-23.695740867613342,-0.03145377147270131,-0.28498661866145053,-0.006169801539217406,0.03744090409119076,-1.249858798127819E-4,-0.01787747355786071,0.006860978549219051,-0.1430887662845219,0.0410082969666776,-0.2076184017622665,-0.4341794412744598,-0.006303080542714693,-0.03865299898542269,0.010838262290914183,-0.006490766705923642,-0.007017840905991898,0.043103355681310185,0.0013898740992810074,0.021274223554717104,-0.09439922392493232,-0.17364499853041793,0.010359203857849933,-0.015467270588044032,0.02950047637986586,1625
0.4844348538512292,-0.08097145692669017,0.08315237038454235,0.012508741349385868,-0.08466066035513782,-21.943766034987778,0.05113430818792692,-25.516379575586683,0.007800959487964773,-0.3566043391561543,0.025224496399397483,-0.013370380204125912,-0.024618082200957923,-0.024248481085832035,0.05335754613811782,0.11222752537181777,0.18156893429282553,0.18742597609828865,-0.5516562143392066,0.0014908845743845465,-0.01996193085823249,0.05066731301984728,0.035662907123733205,0.003340773011872011,0.015798181856183886,0.15734772559353524,-0.025431252062723994,-0.022656973758664555,-0.05937218710807576,-0.05302619136208195,-0.05043385890307228,-0.0508983470650719,1987
